ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,MAX_CONSECUTIVE_LOSE,SCORE
25,200,25,2,5,10,1,11962.5,22.22222222222222,3018.75,-577.6785714285714,54,5.225656877897991,12,0.03967990712331039
75,12800,150,2,2,10,1,11925.0,27.33333333333333,6076.219512195122,-2176.146788990826,150,2.7921919343561057,9,0.039555518699726344
75,6400,150,2,2,10,1,11925.0,27.33333333333333,6076.219512195122,-2176.146788990826,150,2.7921919343561057,9,0.039555518699726344
75,3200,150,2,2,10,1,11925.0,27.33333333333333,6076.219512195122,-2176.146788990826,150,2.7921919343561057,9,0.039555518699726344
50,400,10,1,2,10,1,11887.5,12.949640287769784,3259.027777777778,-386.5702479338843,139,8.430622364748501,20,0.0394311302761423
75,200,10,1,5,10,1,11875.0,18.51851851851852,3037.5,-420.45454545454544,54,7.224324324324325,9,0.03938966746828095
75,10,25,1,2,10,1,11850.0,62.66666666666667,468.75,-575.2232142857143,150,0.8149010477299184,4,0.03930674185255825
75,10,25,2,2,10,1,11850.0,62.66666666666667,468.75,-575.2232142857143,150,0.8149010477299184,4,0.03930674185255825
25,10,125,2,2,10,1,11825.0,85.40145985401459,405.0213675213675,-1778.125,137,0.2277800309434755,2,0.03922381623683556
25,10,125,1,2,10,1,11825.0,85.40145985401459,405.0213675213675,-1778.125,137,0.2277800309434755,2,0.03922381623683556
10,10,125,2,2,10,1,11812.5,86.25954198473282,387.3893805309734,-1775.6944444444443,131,0.2181621853596408,2,0.03918235342897421
10,10,125,1,2,10,1,11812.5,86.25954198473282,387.3893805309734,-1775.6944444444443,131,0.2181621853596408,2,0.03918235342897421
75,200,150,2,5,10,1,11787.5,46.2962962962963,2917.5,-2108.620689655173,54,1.3836058871627146,6,0.039099427813251514
50,75,175,2,5,10,1,11725.0,71.69811320754717,1358.5526315789473,-2660.0,53,0.5107340720221606,2,0.03889211377394477
50,75,175,1,5,10,1,11725.0,71.69811320754717,1358.5526315789473,-2660.0,53,0.5107340720221606,2,0.03889211377394477
25,50,50,2,2,10,1,11687.5,51.09489051094891,1015.5357142857144,-886.5671641791045,137,1.1454695767195768,4,0.03876772535036073
25,50,50,1,2,10,1,11687.5,51.09489051094891,1015.5357142857144,-886.5671641791045,137,1.1454695767195768,4,0.03876772535036073
100,25,125,1,2,10,1,11662.5,76.12903225806451,666.7372881355932,-1811.1486486486488,155,0.3681295230146159,3,0.03868479973463803
100,25,125,2,2,10,1,11662.5,76.12903225806451,666.7372881355932,-1811.1486486486488,155,0.3681295230146159,3,0.03868479973463803
50,10,100,1,2,10,1,11662.5,82.73381294964028,410.4347826086956,-1480.7291666666667,139,0.2771842358806526,2,0.03868479973463803
50,10,100,2,2,10,1,11662.5,82.73381294964028,410.4347826086956,-1480.7291666666667,139,0.2771842358806526,2,0.03868479973463803
10,100,200,2,5,10,1,11637.5,69.23076923076923,1667.361111111111,-3024.21875,52,0.5513361462728551,2,0.03860187411891533
10,100,200,1,5,10,1,11637.5,69.23076923076923,1667.361111111111,-3024.21875,52,0.5513361462728551,2,0.03860187411891533
75,25,175,2,5,10,1,11637.5,85.18518518518519,671.195652173913,-2404.6875,54,0.2791196994095544,1,0.03860187411891533
75,25,175,1,5,10,1,11637.5,85.18518518518519,671.195652173913,-2404.6875,54,0.2791196994095544,1,0.03860187411891533
50,75,100,1,5,10,1,11612.5,58.490566037735846,1372.5806451612902,-1406.25,53,0.9760573476702508,4,0.03851894850319264
50,75,100,2,5,10,1,11612.5,58.490566037735846,1372.5806451612902,-1406.25,53,0.9760573476702508,4,0.03851894850319264
100,400,10,2,2,10,1,11612.5,7.741935483870968,5826.041666666667,-407.6923076923077,155,14.290290880503148,30,0.03851894850319264
100,25,75,2,2,10,1,11600.0,68.38709677419355,673.4669811320755,-1220.15306122449,155,0.5519528676641722,3,0.038477485695331284
100,25,75,1,2,10,1,11600.0,68.38709677419355,673.4669811320755,-1220.15306122449,155,0.5519528676641722,3,0.038477485695331284
100,25,25,1,5,10,1,11537.5,57.407407407407405,700.8064516129032,-442.9347826086956,54,1.5821887987334255,3,0.038270171656024546
100,25,25,2,5,10,1,11537.5,57.407407407407405,700.8064516129032,-442.9347826086956,54,1.5821887987334255,3,0.038270171656024546
25,1600,150,2,1,10,1,11537.5,25.203252032520325,6551.008064516129,-2144.701086956521,246,3.0545086699295987,13,0.038270171656024546
10,25,125,2,2,10,1,11512.5,79.38931297709924,563.3413461538462,-1743.5185185185185,131,0.3231060296580743,2,0.038187246040301846
10,25,125,1,2,10,1,11512.5,79.38931297709924,563.3413461538462,-1743.5185185185185,131,0.3231060296580743,2,0.038187246040301846
100,100,50,1,2,10,1,11512.5,38.064516129032256,1662.2881355932204,-901.6927083333334,155,1.8435195496542864,7,0.038187246040301846
100,100,50,2,2,10,1,11512.5,38.064516129032256,1662.2881355932204,-901.6927083333334,155,1.8435195496542864,7,0.038187246040301846
100,800,100,1,2,10,1,11512.5,35.483870967741936,2807.7272727272725,-1429.125,155,1.964647789890508,10,0.038187246040301846
10,800,150,1,10,10,1,22987.5,48.27586206896552,3867.857142857143,-2077.5,29,1.86178442496132,4,0.03812505182850982
25,800,100,1,10,10,1,22962.5,41.37931034482759,3880.2083333333335,-1388.235294117647,29,2.7950653248587574,5,0.03808358902064848
100,100,75,2,1,10,1,11462.5,44.225352112676056,1623.1687898089172,-1229.1666666666667,355,1.3205441001835256,11,0.038021394808856454
75,800,100,1,1,10,1,11462.5,35.80645161290323,2860.472972972973,-1537.9396984924624,310,1.8599383160320917,10,0.038021394808856454
100,100,75,1,1,10,1,11462.5,44.225352112676056,1623.1687898089172,-1229.1666666666667,355,1.3205441001835256,11,0.038021394808856454
100,200,50,2,2,10,1,11437.5,23.870967741935484,3133.445945945946,-885.5932203389831,155,3.538245182982025,17,0.03793846919313376
25,400,25,2,1,10,1,11437.5,10.569105691056912,5414.903846153846,-587.9545454545455,246,9.209732092414734,34,0.03793846919313376
50,200,25,1,1,10,1,11425.0,17.582417582417584,2981.25,-585.2222222222222,273,5.0942187203341565,22,0.03789700638527241
25,6400,150,1,10,10,1,22837.5,51.72413793103448,3492.5,-2110.714285714286,29,1.654653130287648,3,0.03787627498134174
25,3200,150,1,10,10,1,22837.5,51.72413793103448,3492.5,-2110.714285714286,29,1.654653130287648,3,0.03787627498134174
25,1600,150,1,10,10,1,22837.5,51.72413793103448,3492.5,-2110.714285714286,29,1.654653130287648,3,0.03787627498134174
25,12800,150,1,10,10,1,22837.5,51.72413793103448,3492.5,-2110.714285714286,29,1.654653130287648,3,0.03787627498134174
50,100,150,2,1,10,1,11412.5,58.24175824175825,1613.5220125786163,-2150.3289473684213,273,0.7503605504419448,6,0.03785554357741106
100,50,10,1,1,10,1,11412.5,29.295774647887324,1108.8942307692307,-413.99402390438246,355,2.678527144694593,14,0.03785554357741106
50,100,150,1,1,10,1,11412.5,58.24175824175825,1613.5220125786163,-2150.3289473684213,273,0.7503605504419448,6,0.03785554357741106
100,50,10,2,1,10,1,11412.5,29.295774647887324,1108.8942307692307,-413.99402390438246,355,2.678527144694593,14,0.03785554357741106
100,10,100,1,5,10,1,11400.0,81.48148148148148,577.8409090909091,-1402.5,54,0.4120077783179388,2,0.037814080769549716
100,10,100,2,5,10,1,11400.0,81.48148148148148,577.8409090909091,-1402.5,54,0.4120077783179388,2,0.037814080769549716
10,100,25,1,5,10,1,11387.5,34.61538461538461,1702.7777777777778,-566.5441176470588,52,3.005551950392963,9,0.03777261796168836
10,100,25,2,5,10,1,11387.5,34.61538461538461,1702.7777777777778,-566.5441176470588,52,3.005551950392963,9,0.03777261796168836
75,800,25,2,5,10,1,11375.0,11.11111111111111,6856.25,-620.0520833333334,54,11.057538849223016,14,0.037731155153827016
10,800,125,1,10,10,1,22750.0,44.82758620689656,3954.807692307693,-1791.40625,29,2.2076554060854106,4,0.037731155153827016
25,200,100,2,5,10,1,11312.5,38.88888888888889,2914.8809523809523,-1512.121212121212,54,1.9276767821357,7,0.03752384111452028
25,200,100,1,5,10,1,11312.5,38.88888888888889,2914.8809523809523,-1512.121212121212,54,1.9276767821357,7,0.03752384111452028
25,200,50,1,2,10,1,11275.0,22.62773722627737,3279.032258064516,-852.5943396226415,137,3.8459465488778832,13,0.03739945269093623
25,200,50,2,2,10,1,11275.0,22.62773722627737,3279.032258064516,-852.5943396226415,137,3.8459465488778832,13,0.03739945269093623
25,400,50,2,5,10,1,11250.0,18.51851851851852,5310.0,-951.1363636363636,54,5.582795698924731,7,0.03731652707521353
100,25,10,1,5,10,1,11225.0,46.2962962962963,745.5,-255.6034482758621,54,2.916627318718381,5,0.03723360145949084
100,25,10,2,5,10,1,11225.0,46.2962962962963,745.5,-255.6034482758621,54,2.916627318718381,5,0.03723360145949084
10,6400,50,1,2,10,1,11212.5,19.84732824427481,3973.076923076923,-877.0238095238095,131,4.530181370143363,20,0.037192138651629486
10,12800,50,1,2,10,1,11212.5,19.84732824427481,3973.076923076923,-877.0238095238095,131,4.530181370143363,20,0.037192138651629486
10,100,50,1,5,10,1,11212.5,44.230769230769226,1620.6521739130435,-898.7068965517242,52,1.8033156083828588,4,0.037192138651629486
10,100,50,2,5,10,1,11212.5,44.230769230769226,1620.6521739130435,-898.7068965517242,52,1.8033156083828588,4,0.037192138651629486
10,3200,50,1,2,10,1,11212.5,19.84732824427481,3973.076923076923,-877.0238095238095,131,4.530181370143363,20,0.037192138651629486
10,1600,50,1,2,10,1,11212.5,19.84732824427481,3973.076923076923,-877.0238095238095,131,4.530181370143363,20,0.037192138651629486
100,6400,25,2,1,10,1,11200.0,10.985915492957748,5453.846153846154,-637.6582278481013,355,8.552929948463447,63,0.03715067584376814
100,12800,25,2,1,10,1,11200.0,10.985915492957748,5453.846153846154,-637.6582278481013,355,8.552929948463447,63,0.03715067584376814
100,1600,25,2,1,10,1,11200.0,10.985915492957748,5453.846153846154,-637.6582278481013,355,8.552929948463447,63,0.03715067584376814
100,3200,25,2,1,10,1,11200.0,10.985915492957748,5453.846153846154,-637.6582278481013,355,8.552929948463447,63,0.03715067584376814
100,75,10,2,2,10,1,11187.5,23.225806451612904,1502.7777777777778,-360.609243697479,155,4.167330161504354,19,0.03710921303590679
100,75,10,1,2,10,1,11187.5,23.225806451612904,1502.7777777777778,-360.609243697479,155,4.167330161504354,19,0.03710921303590679
10,400,75,2,2,10,1,11162.5,19.083969465648856,5345.0,-1155.3066037735848,131,4.626477493110136,23,0.037026287420184094
10,800,100,1,10,10,1,22325.0,41.37931034482759,4042.7083333333335,-1540.4411764705883,29,2.624383452665076,4,0.037026287420184094
25,1600,100,1,10,10,1,22300.0,41.37931034482759,3825.0,-1388.235294117647,29,2.755296610169492,5,0.03698482461232275
25,3200,100,1,10,10,1,22300.0,41.37931034482759,3825.0,-1388.235294117647,29,2.755296610169492,5,0.03698482461232275
25,6400,100,1,10,10,1,22300.0,41.37931034482759,3825.0,-1388.235294117647,29,2.755296610169492,5,0.03698482461232275
25,12800,100,1,10,10,1,22300.0,41.37931034482759,3825.0,-1388.235294117647,29,2.755296610169492,5,0.03698482461232275
75,1600,200,2,1,10,1,11125.0,33.5483870967742,5622.475961538462,-2784.526699029126,310,2.0191855095154363,14,0.03690189899660005
50,75,100,1,1,10,1,11112.5,54.57875457875458,1324.9161073825503,-1502.4193548387098,273,0.8818550580538713,6,0.0368604361887387
50,75,100,2,1,10,1,11112.5,54.57875457875458,1324.9161073825503,-1502.4193548387098,273,0.8818550580538713,6,0.0368604361887387
25,3200,175,1,10,10,1,22175.0,55.172413793103445,3344.53125,-2410.576923076923,29,1.3874401675309136,3,0.036777510573016
25,1600,175,1,10,10,1,22175.0,55.172413793103445,3344.53125,-2410.576923076923,29,1.3874401675309136,3,0.036777510573016
25,12800,175,1,10,10,1,22175.0,55.172413793103445,3344.53125,-2410.576923076923,29,1.3874401675309136,3,0.036777510573016
25,6400,175,1,10,10,1,22175.0,55.172413793103445,3344.53125,-2410.576923076923,29,1.3874401675309136,3,0.036777510573016
25,3200,200,1,10,10,1,22162.5,58.620689655172406,3236.029411764706,-2737.5,29,1.1821112006446417,3,0.03675677916908533
25,12800,200,1,10,10,1,22162.5,58.620689655172406,3236.029411764706,-2737.5,29,1.1821112006446417,3,0.03675677916908533
25,6400,200,1,10,10,1,22162.5,58.620689655172406,3236.029411764706,-2737.5,29,1.1821112006446417,3,0.03675677916908533
25,1600,200,1,10,10,1,22162.5,58.620689655172406,3236.029411764706,-2737.5,29,1.1821112006446417,3,0.03675677916908533
25,3200,50,1,5,10,1,11050.0,27.77777777777778,3084.1666666666665,-902.8846153846154,54,3.4159034433794817,7,0.036653122149431956
25,12800,50,1,5,10,1,11050.0,27.77777777777778,3084.1666666666665,-902.8846153846154,54,3.4159034433794817,7,0.036653122149431956
25,6400,50,1,5,10,1,11050.0,27.77777777777778,3084.1666666666665,-902.8846153846154,54,3.4159034433794817,7,0.036653122149431956
25,800,50,1,5,10,1,11050.0,27.77777777777778,3084.1666666666665,-902.8846153846154,54,3.4159034433794817,7,0.036653122149431956
25,1600,50,1,5,10,1,11050.0,27.77777777777778,3084.1666666666665,-902.8846153846154,54,3.4159034433794817,7,0.036653122149431956
50,50,100,2,5,10,1,11037.5,64.15094339622641,1101.470588235294,-1390.1315789473683,53,0.7923498789009216,3,0.03661165934157061
25,400,50,1,5,10,1,11037.5,27.77777777777778,3083.333333333333,-902.8846153846154,54,3.4149804756833517,7,0.03661165934157061
10,800,200,1,10,10,1,22075.0,55.172413793103445,3563.28125,-2687.5,29,1.3258720930232557,4,0.03661165934157061
75,400,25,2,5,10,1,11037.5,12.962962962962962,5575.0,-595.4787234042553,54,9.362215274676194,14,0.03661165934157061
50,50,100,1,5,10,1,11037.5,64.15094339622641,1101.470588235294,-1390.1315789473683,53,0.7923498789009216,3,0.03661165934157061
75,50,125,2,5,10,1,10975.0,68.51851851851852,1060.472972972973,-1662.5,54,0.6378784799837431,3,0.03640434530226387
75,50,125,1,5,10,1,10975.0,68.51851851851852,1060.472972972973,-1662.5,54,0.6378784799837431,3,0.03640434530226387
25,400,200,1,10,10,1,21950.0,58.620689655172406,3223.529411764706,-2737.5,29,1.1775449905989792,3,0.03640434530226387
25,12800,100,1,2,10,1,10962.5,29.92700729927008,3707.317073170732,-1469.140625,137,2.523459640339557,13,0.03636288249440252
75,25,175,1,1,10,1,10962.5,80.3225806451613,648.4939759036145,-2467.4180327868853,310,0.2628229052744488,2,0.03636288249440252
25,6400,100,1,2,10,1,10962.5,29.92700729927008,3707.317073170732,-1469.140625,137,2.523459640339557,13,0.03636288249440252
75,25,175,2,1,10,1,10962.5,80.3225806451613,648.4939759036145,-2467.4180327868853,310,0.2628229052744488,2,0.03636288249440252
25,3200,100,1,2,10,1,10962.5,29.92700729927008,3707.317073170732,-1469.140625,137,2.523459640339557,13,0.03636288249440252
25,1600,100,1,2,10,1,10962.5,29.92700729927008,3707.317073170732,-1469.140625,137,2.523459640339557,13,0.03636288249440252
50,200,25,2,1,10,1,10937.5,17.216117216117215,3043.8829787234044,-584.6238938053098,273,5.20656615471326,22,0.036279956878679825
10,800,175,1,10,10,1,21837.5,51.72413793103448,3692.5,-2396.428571428572,29,1.5408345752608046,4,0.0362177626668878
10,100,175,1,5,10,1,10912.5,67.3076923076923,1611.7857142857142,-2676.470588235294,52,0.6022056514913657,2,0.036197031262957126
10,100,175,2,5,10,1,10912.5,67.3076923076923,1611.7857142857142,-2676.470588235294,52,0.6022056514913657,2,0.036197031262957126
25,6400,125,2,5,10,1,10900.0,22.22222222222222,7411.458333333333,-1858.0357142857144,54,3.988867531635432,7,0.03615556845509578
25,12800,125,2,5,10,1,10900.0,22.22222222222222,7411.458333333333,-1858.0357142857144,54,3.988867531635432,7,0.03615556845509578
25,3200,125,2,5,10,1,10900.0,22.22222222222222,7411.458333333333,-1858.0357142857144,54,3.988867531635432,7,0.03615556845509578
100,25,75,2,5,10,1,10900.0,72.22222222222221,735.5769230769231,-1185.8333333333333,54,0.6203038002054165,3,0.03615556845509578
100,25,75,1,5,10,1,10900.0,72.22222222222221,735.5769230769231,-1185.8333333333333,54,0.6203038002054165,3,0.03615556845509578
25,25,125,1,2,10,1,10862.5,78.83211678832117,576.5046296296297,-1772.4137931034484,137,0.3252652579622424,2,0.036031180031511734
25,25,125,2,2,10,1,10862.5,78.83211678832117,576.5046296296297,-1772.4137931034484,137,0.3252652579622424,2,0.036031180031511734
10,12800,125,1,10,10,1,21687.5,44.82758620689656,3873.076923076923,-1791.40625,29,2.16203160119427,4,0.03596898581971971
10,3200,125,1,10,10,1,21687.5,44.82758620689656,3873.076923076923,-1791.40625,29,2.16203160119427,4,0.03596898581971971
10,1600,125,1,10,10,1,21687.5,44.82758620689656,3873.076923076923,-1791.40625,29,2.16203160119427,4,0.03596898581971971
10,6400,125,1,10,10,1,21687.5,44.82758620689656,3873.076923076923,-1791.40625,29,2.16203160119427,4,0.03596898581971971
10,12800,100,1,10,10,1,21662.5,41.37931034482759,3987.5,-1540.4411764705883,29,2.58854415274463,4,0.035927523011858364
10,1600,100,1,10,10,1,21662.5,41.37931034482759,3987.5,-1540.4411764705883,29,2.58854415274463,4,0.035927523011858364
10,6400,100,1,10,10,1,21662.5,41.37931034482759,3987.5,-1540.4411764705883,29,2.58854415274463,4,0.035927523011858364
10,3200,100,1,10,10,1,21662.5,41.37931034482759,3987.5,-1540.4411764705883,29,2.58854415274463,4,0.035927523011858364
10,400,175,2,10,10,1,21650.0,41.37931034482759,5167.708333333333,-2374.264705882353,29,2.176551047796015,5,0.03590679160792769
100,75,25,1,1,10,1,10800.0,31.26760563380282,1377.59009009009,-582.4282786885246,355,2.3652527538533343,17,0.035823865992204995
100,75,25,2,1,10,1,10800.0,31.26760563380282,1377.59009009009,-582.4282786885246,355,2.3652527538533343,17,0.035823865992204995
25,200,25,1,2,10,1,10787.5,16.05839416058394,3440.340909090909,-564.3478260869565,137,6.09613566325816,24,0.03578240318434364
25,200,25,2,2,10,1,10787.5,16.05839416058394,3440.340909090909,-564.3478260869565,137,6.09613566325816,24,0.03578240318434364
25,400,25,2,5,10,1,10787.5,12.962962962962962,5426.785714285715,-578.7234042553191,54,9.37716649159664,12,0.03578240318434364
100,800,10,1,5,10,1,10775.0,12.962962962962962,4667.857142857143,-465.9574468085106,54,10.017775603392042,12,0.035740940376482296
10,50,50,1,2,10,1,10750.0,54.19847328244275,920.4225352112676,-910.0,131,1.0114533353969974,4,0.035658014760759596
10,50,125,1,5,10,1,10750.0,71.15384615384616,986.1486486486486,-1715.8333333333333,52,0.574734520824856,2,0.035658014760759596
10,50,125,2,5,10,1,10750.0,71.15384615384616,986.1486486486486,-1715.8333333333333,52,0.574734520824856,2,0.035658014760759596
10,50,50,2,2,10,1,10750.0,54.19847328244275,920.4225352112676,-910.0,131,1.0114533353969974,4,0.035658014760759596
75,25,75,1,1,10,1,10712.5,68.38709677419355,632.7240566037735,-1259.438775510204,310,0.5023857204550927,4,0.03553362633717555
75,25,75,2,1,10,1,10712.5,68.38709677419355,632.7240566037735,-1259.438775510204,310,0.5023857204550927,4,0.03553362633717555
50,800,175,2,2,10,1,10687.5,30.215827338129497,6158.928571428572,-2556.572164948453,139,2.4090571961432388,11,0.03545070072145286
100,800,150,2,5,10,1,10675.0,27.77777777777778,6495.0,-2224.358974358974,54,2.9199423631123924,6,0.03540923791359151
10,200,200,2,10,10,1,21325.0,62.06896551724138,2816.6666666666665,-2670.454545454545,29,1.0547517730496454,4,0.03536777510573016
10,200,200,1,10,10,1,21325.0,62.06896551724138,2816.6666666666665,-2670.454545454545,29,1.0547517730496454,4,0.03536777510573016
100,6400,10,1,5,10,1,10650.0,12.962962962962962,4650.0,-465.9574468085106,54,9.97945205479452,12,0.03532631229786881
100,3200,10,1,5,10,1,10650.0,12.962962962962962,4650.0,-465.9574468085106,54,9.97945205479452,12,0.03532631229786881
